,dir,local_ip,lp,mod,nm,prod,productId,protocol,remote_ip,rp,sigid,sigwid,timestamp,ua,url,company_name,cust_id,last_vdb_timestamp,machine_type,os_arch,os_id,os_name,pkhash,product_name,product_version,sp_major_version,sp_minor_version,trial_copy,vdb_timestamp,vertical_id,city_name,country_name,real_region_name,Cluster_5
4252,out,11.9.177.201,57588,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",it,city101,country4,region14,4
4253,out,11.9.177.201,57588,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",fmcg,city101,country4,region14,4
4254,out,11.9.177.201,57588,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",educational,city101,country4,region14,4
4255,out,11.9.177.201,57597,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city101,country4,region14,4
4256,out,11.9.177.201,57597,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city101,country4,region14,4
4257,out,11.9.177.201,57597,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",educational,city101,country4,region14,4
4258,in,209.9.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt4,,189.18.170.23,4742,0.0,qhcltr1,2019-03-04T06:29:17.000Z,,,qhpname3,69369288546f3875a31b2db609dc9aba,"01 March, 2019 (13:09:08)",DESKTOP,64Bit,50031.0,Windows Server 2008 R2 64 bit,78925e03ce422263468065eac4834192,qhpname3,qhpver0,0.0,0.0,0.0,"02 March, 2019 (08:03:25)",healthcare,city144,country4,region26,4
4259,in,50.109.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt2,,146.93.196.46,57403,0.0,qhcltr1,2019-03-04T06:29:17.000Z,,,qhpname4,391fecd497830ae4d03365c377ed6854,"27 February, 2019 (12:10:01)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,2a2f9cc6781b6a026445bdf363f3e675,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city144,country4,region26,4
4260,in,96.113.203.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,29.61.233.19,61134,1912.0,qhcltr0,2019-03-04T06:29:17.000Z,,,qhpname4,facdfe342649bdb7c2af68a669c9af04,"02 March, 2019 (08:03:05)",LAPTOP,32Bit,50032.0,Windows 7,c23af62a3b441ebdb822f5fc7ae58c07,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",it,city68,country4,region28,0
4261,in,193.19.33.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,176.19.33.19,57858,1912.0,qhcltr0,2019-03-04T06:29:17.000Z,,,qhpname4,64f2f0d068be3d40d2ad55b08b32b2f7,"29 January, 2019 (12:29:30)",DESKTOP,32Bit,50032.0,Windows 7,75f7cde86fc503b8315a7f26ec88f9fa,qhpname4,qhpver0,0.0,0.0,0.0,"30 January, 2019 (06:15:45)",finance,city155,country4,region28,0
4262,in,178.219.203.126,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt6,SMB,36.86.171.23,3663,1912.0,qhcltr0,2019-03-04T06:29:17.000Z,,,qhpname6,245550b93ae3df1a2cfc762614a2a2df,"27 February, 2019 (07:17:12)",DESKTOP,32Bit,50032.0,Windows 7,2281e5e28cbe8dc1721c457510d05bb8,qhpname6,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city33,country4,region42,0
4263,in,112.9.25.811.,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,115.9.25.181,55801,1912.0,qhcltr0,2019-03-04T06:29:17.000Z,,,qhpname4,d4ade5ee332424cb7d81ad79fce38e2f,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50032.0,Windows 7,027f31b39b28e1866c3e6e3d98b0753e,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city179,country4,region32,0
4264,in,112.9.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt9,SMB,111.9.177.921.,52568,1912.0,qhcltr0,2019-03-04T06:29:17.000Z,,,qhpname7,c78d2de93ab7d7bbb3570ca7deef5a1e,"08 February, 2019 (05:31:14)",LAPTOP,32Bit,50032.0,Windows 7,1f9a998811c5b2c48670b38002647c30,qhpname7,qhpver0,0.0,0.0,1.0,"08 February, 2019 (13:20:50)",fmcg,city96,country4,region34,0
4265,in,30.10.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt10,SMB,21.132.14.219,64952,1912.0,qhcltr0,2019-03-04T06:29:17.000Z,,,qhpname7,149e0d8bb383e446e63bcb70eed2cfd8,"02 March, 2019 (08:03:25)",DESKTOP,32Bit,50032.0,Windows 7,2d8e76a399e4cb4c400bc6216608081b,qhpname7,qhpver1,1.0,0.0,0.0,"03 March, 2019 (08:09:50)",educational,city199,country4,region22,0
4266,in,200.19.177.201,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt2,SMB,16.19.177.921.,51845,1912.0,qhcltr0,2019-03-04T06:29:17.000Z,,,qhpname1,66663e83a4500cb40f1b6c4f6deff3d6,"02 March, 2019 (08:03:05)",,,0.0,,3d3587025e1403d6bf7e2ef14c3d54f6,qhpname-1,qhpver1,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",,city96,country4,region34,2
4267,in,139.226.72.132,123,blk,NTP/Reflection.UN!SP.4543,UN,qhpdt4,NTP,83.148.114.193,62091,4543.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname3,553dd594fc42a83539a4a2d6a10d5b7d,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50043.0,Windows Server 2016 64 bit,7aca513a528018950345360f766b3b84,qhpname3,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:50)",healthcare,city-1,country4,region1,1
4268,in,31.109.25.112,123,blk,NTP/Reflection.UN!SP.4544,UN,qhpdt4,NTP,41.250.30.47,53090,4544.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname3,73272e0467a3eaadc003ebcb44bb9df3,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50043.0,Windows Server 2016 64 bit,7ca4d03156627afe9e4500bc7980b107,qhpname3,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:50)",manufacturing,city-1,country4,region1,1
4269,in,237.190.233.52,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt5,SMB,126.77.187.196,2175,30735.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname1,d9c6b93eea006fd2b195eedf8a3da6b1,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50032.0,Windows 7,17d787e0f0a2d1914268b9213d7a2ddc,qhpname1,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",healthcare,city-1,country4,region1,1
4270,in,62.94.198.19,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt8,SMB,231.94.198.19,52715,31780.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname5,d713392c414cbcc2027d856792075fa2,"01 March, 2019 (13:09:08)",DESKTOP,32Bit,50016.0,Windows XP Professional,c2a9c6378ee5e49d8e2053e456ecf853,qhpname5,qhpver0,3.0,0.0,0.0,"03 March, 2019 (08:09:34)",educational,city72,country4,region33,1
4271,in,160.9.177.201,445,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt2,SMB,239.123.60.115,62470,31780.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,3e0ab4370fbafd34b15026497100f0a3,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,3f0cd2075c8ef481eea36108b7538695,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city36,country4,region20,1
4272,in,16.10.177.201,445,blk,SMB/Autoblue.UN!SP.30735,UN,qhpdt9,SMB,155.73.150.122,58498,30735.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname7,d32297444f7d298256e95bb92a287997,"02 March, 2019 (08:03:05)",DESKTOP,32Bit,50032.0,Windows 7,5e3345493a341bdfe6b93fa403081539,qhpname7,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",healthcare,city156,country4,region39,1
4273,out,11.9.177.201,57513,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city101,country4,region14,4
4274,out,11.9.177.201,57513,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city101,country4,region14,4
4275,out,11.9.177.201,57513,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",government,city101,country4,region14,4
4276,out,11.9.177.201,57522,fdsf,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",fmcg,city101,country4,region14,4
4277,out,11.9.177.201,57522,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city101,country4,region14,4
4278,out,11.9.177.201,57522,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",educational,city101,country4,region14,4
4279,out,11.9.177.201,57532,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",healthcare,city101,country4,region14,4
4280,out,11.9.177.201,57532,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city101,country4,region14,4
4281,out,11.9.177.201,57542,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",finance,city101,country4,region14,4
4282,out,11.9.177.201,57542,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",it,city101,country4,region14,4
4283,out,11.9.177.201,57542,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city101,country4,region14,4
4284,out,11.9.177.201,57550,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",fmcg,city101,country4,region14,4
4285,out,11.9.177.201,57550,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city101,country4,region14,4
4286,out,11.9.177.201,57550,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city101,country4,region14,4
4287,out,11.9.177.201,57562,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city101,country4,region14,4
4288,out,11.9.177.201,57568,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city101,country4,region14,4
4289,out,11.9.177.201,57568,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",government,city101,country4,region14,4
4290,out,11.9.177.201,57568,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city101,country4,region14,4
4291,out,11.9.177.201,57579,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",it,city101,country4,region14,4
4292,out,11.9.177.201,57579,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",it,city101,country4,region14,4
4293,out,11.9.177.201,57579,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",finance,city101,country4,region14,4
4294,out,11.9.177.201,57588,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",healthcare,city101,country4,region14,4
4295,out,11.9.177.201,57588,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",manufacturing,city101,country4,region14,4
4296,out,11.9.177.201,57588,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",bollywood,city101,country4,region14,4
4297,out,11.9.177.201,57597,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",government,city101,country4,region14,4
4298,out,11.9.177.201,57597,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",educational,city101,country4,region14,4
4299,out,11.9.177.201,57597,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt2,HTTP,247.35.31.204,3333,4843.0,qhcltr4,2019-03-04T06:29:17.000Z,,,qhpname4,a52863d0d36b1da15fa5c13e0296fad1,"01 March, 2019 (13:09:08)",LAPTOP,32Bit,50032.0,Windows 7,701a9857fd13df4c179fbb781c5eb6d4,qhpname4,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",government,city101,country4,region14,4
4300,in,11.9.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt4,,204.10.230.61,63908,0.0,qhcltr1,2019-03-04T06:29:18.000Z,,,qhpname3,457b333bac561619c385bf2aaffea426,"02 March, 2019 (08:03:25)",DESKTOP,64Bit,50031.0,Windows Server 2008 R2 64 bit,ea77c6188ddd30aa2887b2a7bbdd87fd,qhpname3,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:50)",it,city206,country4,region26,4
4301,in,64.9.177.201,94444,blk,jjjjjjjjjjjjjjjjjjj,,qhpdt6,,29.90.77.211,60938,0.0,qhcltr1,2019-03-04T06:29:18.000Z,,,qhpname6,1655fdcef843840bc1e075fab4a4d34a,"01 March, 2019 (08:08:31)",DESKTOP,64Bit,50042.0,Windows 10 64 bit,34090ed993bafd6b31424edfe276031b,qhpname6,qhpver0,0.0,0.0,0.0,"03 March, 2019 (08:09:34)",defence,city165,country4,region26,4
4302,in,193.205.155.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt8,SMB,17.52.155.19,51212,1912.0,qhcltr0,2019-03-04T06:29:18.000Z,,,qhpname5,e67d5cb19a324fb7f9f99b955834ea5b,"02 March, 2019 (08:03:05)",DESKTOP,64Bit,50033.0,Windows 7 64 bit,f023394fc352ac4109227e3311f205e5,qhpname5,qhpver0,1.0,0.0,0.0,"03 March, 2019 (08:09:34)",finance,city96,country4,region34,0
4303,in,19.108.39.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt10,SMB,73.108.39.19,53376,1912.0,qhcltr0,2019-03-04T06:29:18.000Z,,,qhpname7,ad1b726943e09b0ea37fe8b1cc420482,"02 March, 2019 (08:03:25)",DESKTOP,32Bit,50032.0,Windows 7,78caac291273e356f6366b40280a2442,qhpname7,qhpver1,1.0,0.0,1.0,"03 March, 2019 (08:09:50)",fmcg,city161,country4,region5,0
4304,in,26.108.39.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt10,SMB,73.108.39.19,53406,1912.0,qhcltr0,2019-03-04T06:29:18.000Z,,,qhpname1,57f582efdec9bc029da2a0c7b13dd9d0,"02 March, 2019 (08:03:25)",,,0.0,,726bb87faa8e33f0a48dfac9c7729185,qhpname-1,qhpver1,0.0,0.0,0.0,"03 March, 2019 (08:09:50)",,city161,country4,region5,2
4305,in,32.108.39.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt10,SMB,73.108.39.19,53383,1912.0,qhcltr0,2019-03-04T06:29:18.000Z,,,qhpname7,270ef4ca584571fa76e4684a640c9413,"01 March, 2019 (13:00:25)",DESKTOP,32Bit,50032.0,Windows 7,46775829dce3e93ec7149acafbd5363f,qhpname7,qhpver1,1.0,0.0,1.0,"03 March, 2019 (08:09:50)",it,city161,country4,region5,0
4306,in,241.108.39.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt10,SMB,73.108.39.19,53342,1912.0,qhcltr0,2019-03-04T06:29:18.000Z,,,qhpname7,8b414c17d57070692286866d732d5fb4,"02 March, 2019 (08:03:25)",DESKTOP,32Bit,50032.0,Windows 7,84714bb9d7f3dfbabf42b80204536f4a,qhpname7,qhpver1,1.0,0.0,1.0,"03 March, 2019 (08:09:50)",educational,city161,country4,region5,0
4307,in,82.108.39.19,445,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt10,SMB,73.108.39.19,53356,1912.0,qhcltr0,2019-03-04T06:29:18.000Z,,,qhpname7,01d687bd7d528b215fc9340b20b3df83,"02 March, 2019 (08:03:25)",DESKTOP,32Bit,50032.0,Windows 7,c1f59532f492d0e55672d391b2085d01,qhpname7,qhpver1,1.0,0.0,1.0,"03 March, 2019 (08:09:50)",it,city161,country4,region5,0
